data_hora,item,tipo,quantidade
2026-01-08 10:13:00,SKU-30,Entrada,39
2026-01-08 23:49:00,SKU-27,Saída,22
2026-01-08 07:59:00,SKU-22,Saída,7
2026-01-08 03:36:00,SKU-20,Entrada,15
2026-01-08 13:01:00,SKU-9,Saída,17
2026-01-08 06:31:00,SKU-34,Saída,5
2026-01-08 15:08:00,SKU-6,Entrada,68
2026-01-08 05:20:00,SKU-9,Entrada,15
2026-01-08 02:14:00,SKU-27,Saída,9
2026-01-08 23:10:00,SKU-8,Saída,24
2026-01-08 05:37:00,SKU-20,Entrada,14
2026-01-08 02:38:00,SKU-20,Saída,11
2026-01-08 03:02:00,SKU-21,Entrada,19
2026-01-08 04:15:00,SKU-20,Entrada,25
2026-01-08 19:42:00,SKU-40,Entrada,14
2026-01-08 00:03:00,SKU-33,Entrada,14
2026-01-08 03:27:00,SKU-3,Entrada,14
2026-01-08 11:56:00,SKU-25,Saída,21
2026-01-08 17:31:00,SKU-16,Entrada,49
2026-01-08 19:33:00,SKU-23,Entrada,15
2026-01-08 20:06:00,SKU-37,Entrada,6
2026-01-08 20:46:00,SKU-27,Entrada,5
2026-01-08 13:39:00,SKU-11,Entrada,9
2026-01-08 23:41:00,SKU-23,Entrada,6
2026-01-08 17:23:00,SKU-6,Saída,61
2026-01-08 09:36:00,SKU-38,Entrada,21
2026-01-08 18:24:00,SKU-21,Saída,11
2026-01-08 14:15:00,SKU-18,Saída,57
2026-01-08 04:00:00,SKU-19,Saída,16
2026-01-08 18:20:00,SKU-32,Saída,23
2026-01-08 22:57:00,SKU-30,Entrada,11
2026-01-08 22:42:00,SKU-21,Entrada,22
2026-01-08 22:43:00,SKU-37,Entrada,12
2026-01-08 17:16:00,SKU-1,Saída,71
2026-01-08 12:57:00,SKU-25,Entrada,15
2026-01-08 08:27:00,SKU-11,Saída,21
2026-01-08 03:45:00,SKU-40,Saída,10
2026-01-08 08:46:00,SKU-9,Saída,9
2026-01-08 08:21:00,SKU-34,Saída,21
2026-01-08 04:01:00,SKU-40,Saída,6
2026-01-08 22:52:00,SKU-39,Entrada,9
2026-01-08 22:40:00,SKU-12,Saída,10
2026-01-08 14:42:00,SKU-29,Entrada,48
2026-01-08 03:48:00,SKU-17,Entrada,6
2026-01-08 18:20:00,SKU-24,Entrada,20
2026-01-08 08:08:00,SKU-32,Saída,16
2026-01-08 11:32:00,SKU-14,Saída,57
2026-01-08 02:38:00,SKU-19,Saída,14
2026-01-08 13:59:00,SKU-21,Entrada,10
2026-01-08 18:27:00,SKU-30,Entrada,11
2026-01-08 02:31:00,SKU-2,Entrada,25
2026-01-08 05:48:00,SKU-25,Entrada,23
2026-01-08 06:27:00,SKU-12,Entrada,13
2026-01-08 18:30:00,SKU-35,Entrada,7
2026-01-08 13:53:00,SKU-13,Saída,22
2026-01-08 19:15:00,SKU-39,Entrada,12
2026-01-08 23:44:00,SKU-32,Saída,5
2026-01-08 01:15:00,SKU-8,Entrada,14
2026-01-08 00:19:00,SKU-2,Saída,11
2026-01-08 22:05:00,SKU-1,Saída,23
2026-01-08 05:04:00,SKU-33,Saída,7
2026-01-08 20:31:00,SKU-8,Entrada,15
2026-01-08 17:57:00,SKU-27,Saída,43
2026-01-08 20:28:00,SKU-7,Entrada,20
2026-01-08 19:25:00,SKU-36,Entrada,21
2026-01-08 14:53:00,SKU-8,Saída,74
2026-01-08 04:57:00,SKU-21,Entrada,14
2026-01-08 21:47:00,SKU-1,Entrada,13
2026-01-08 13:08:00,SKU-11,Saída,20
2026-01-08 17:17:00,SKU-31,Saída,40
2026-01-08 16:44:00,SKU-31,Entrada,70
2026-01-08 16:08:00,SKU-25,Saída,44
2026-01-08 22:27:00,SKU-27,Saída,22
2026-01-08 02:15:00,SKU-35,Saída,13
2026-01-08 22:06:00,SKU-38,Saída,22
2026-01-08 14:44:00,SKU-32,Saída,77
2026-01-08 04:27:00,SKU-38,Saída,21
2026-01-08 02:17:00,SKU-34,Saída,20
2026-01-08 20:21:00,SKU-37,Saída,10
2026-01-08 12:47:00,SKU-22,Entrada,5
2026-01-08 13:10:00,SKU-17,Saída,23
2026-01-08 14:22:00,SKU-11,Saída,60
2026-01-08 06:24:00,SKU-16,Saída,5
2026-01-08 04:52:00,SKU-23,Saída,8
2026-01-08 18:58:00,SKU-3,Entrada,10
2026-01-08 19:58:00,SKU-2,Entrada,25
2026-01-08 07:15:00,SKU-9,Entrada,22
2026-01-08 16:55:00,SKU-1,Saída,65
2026-01-08 10:13:00,SKU-14,Saída,31
2026-01-08 14:23:00,SKU-36,Entrada,72
2026-01-08 18:58:00,SKU-32,Saída,24
2026-01-08 14:37:00,SKU-8,Entrada,63
2026-01-08 08:39:00,SKU-21,Saída,20
2026-01-08 14:23:00,SKU-9,Saída,35
2026-01-08 18:58:00,SKU-19,Entrada,5
2026-01-08 23:27:00,SKU-17,Entrada,24
2026-01-08 12:25:00,SKU-35,Saída,17
2026-01-08 14:26:00,SKU-12,Entrada,42
2026-01-08 06:54:00,SKU-40,Entrada,19
2026-01-08 06:26:00,SKU-13,Entrada,16
2026-01-08 12:29:00,SKU-13,Entrada,17
2026-01-08 17:34:00,SKU-32,Saída,32
2026-01-08 04:50:00,SKU-40,Saída,19
2026-01-08 17:53:00,SKU-23,Entrada,45
2026-01-08 10:49:00,SKU-16,Saída,42
2026-01-08 04:40:00,SKU-30,Saída,13
2026-01-08 21:11:00,SKU-23,Entrada,15
2026-01-08 13:24:00,SKU-21,Saída,17
2026-01-08 10:37:00,SKU-38,Saída,49
2026-01-08 19:09:00,SKU-25,Saída,5
2026-01-08 01:43:00,SKU-37,Saída,23
2026-01-08 10:39:00,SKU-39,Entrada,48
2026-01-08 03:34:00,SKU-23,Entrada,6
2026-01-08 10:13:00,SKU-3,Saída,47
2026-01-08 22:21:00,SKU-2,Entrada,25
2026-01-08 07:41:00,SKU-29,Entrada,20
2026-01-08 05:52:00,SKU-4,Saída,12
2026-01-08 13:53:00,SKU-11,Saída,10
2026-01-08 20:11:00,SKU-17,Entrada,22
2026-01-08 15:30:00,SKU-3,Saída,49
2026-01-08 05:20:00,SKU-15,Entrada,25
2026-01-08 10:42:00,SKU-39,Saída,21
2026-01-08 08:48:00,SKU-13,Entrada,8
2026-01-08 01:52:00,SKU-6,Entrada,14
2026-01-08 17:42:00,SKU-28,Entrada,51
2026-01-08 10:28:00,SKU-34,Saída,47
2026-01-08 19:35:00,SKU-27,Saída,11
2026-01-08 22:20:00,SKU-15,Saída,24
2026-01-08 06:38:00,SKU-10,Saída,22
2026-01-08 22:49:00,SKU-11,Entrada,12
2026-01-08 05:29:00,SKU-22,Entrada,20
2026-01-08 19:09:00,SKU-5,Entrada,16
2026-01-08 16:07:00,SKU-15,Entrada,53
2026-01-08 21:11:00,SKU-23,Saída,18
2026-01-08 20:59:00,SKU-11,Saída,25
2026-01-08 02:26:00,SKU-12,Saída,9
2026-01-08 16:30:00,SKU-24,Entrada,52
2026-01-08 00:47:00,SKU-19,Saída,5
2026-01-08 11:07:00,SKU-18,Saída,49
2026-01-08 07:44:00,SKU-30,Entrada,23
2026-01-08 09:35:00,SKU-27,Entrada,30
2026-01-08 23:13:00,SKU-22,Saída,16
2026-01-08 08:20:00,SKU-34,Saída,18
2026-01-08 06:16:00,SKU-27,Entrada,24
2026-01-08 19:56:00,SKU-26,Saída,24
2026-01-08 15:59:00,SKU-20,Saída,37
2026-01-08 15:08:00,SKU-30,Entrada,30
2026-01-08 15:14:00,SKU-1,Entrada,62
2026-01-08 04:38:00,SKU-11,Entrada,22
2026-01-08 18:31:00,SKU-19,Saída,23
2026-01-08 04:53:00,SKU-1,Saída,8
2026-01-08 00:29:00,SKU-20,Entrada,14
2026-01-08 12:52:00,SKU-11,Entrada,18
2026-01-08 03:38:00,SKU-8,Saída,18
2026-01-08 10:58:00,SKU-26,Saída,24
2026-01-08 04:22:00,SKU-9,Entrada,23
2026-01-08 19:09:00,SKU-32,Saída,8
2026-01-08 05:46:00,SKU-26,Entrada,18
2026-01-08 15:11:00,SKU-25,Saída,67
2026-01-08 07:46:00,SKU-21,Saída,25
2026-01-08 21:14:00,SKU-19,Entrada,6
2026-01-08 20:02:00,SKU-19,Saída,13
2026-01-08 21:42:00,SKU-32,Entrada,21
2026-01-08 03:34:00,SKU-18,Saída,23
2026-01-08 20:31:00,SKU-20,Entrada,10
2026-01-08 03:12:00,SKU-11,Saída,10
2026-01-08 01:41:00,SKU-11,Entrada,24
2026-01-08 22:07:00,SKU-28,Saída,9
2026-01-08 15:43:00,SKU-13,Saída,73
2026-01-08 03:18:00,SKU-28,Saída,5
2026-01-08 07:10:00,SKU-20,Entrada,7
2026-01-08 07:09:00,SKU-3,Saída,13
2026-01-08 02:25:00,SKU-15,Entrada,6
2026-01-08 02:06:00,SKU-35,Entrada,10
2026-01-08 01:31:00,SKU-26,Entrada,20
2026-01-08 23:05:00,SKU-18,Entrada,23
2026-01-08 12:27:00,SKU-10,Entrada,13
2026-01-08 22:36:00,SKU-18,Saída,14
2026-01-08 01:34:00,SKU-23,Entrada,13
2026-01-08 11:19:00,SKU-16,Saída,47
2026-01-08 18:10:00,SKU-40,Entrada,5
2026-01-08 08:28:00,SKU-14,Entrada,7
2026-01-08 03:51:00,SKU-25,Saída,23
2026-01-08 04:35:00,SKU-12,Entrada,8
2026-01-08 23:01:00,SKU-38,Entrada,21
2026-01-08 23:33:00,SKU-35,Entrada,22
2026-01-08 17:36:00,SKU-30,Entrada,61
2026-01-08 00:43:00,SKU-33,Saída,15
2026-01-08 23:52:00,SKU-1,Saída,12
2026-01-08 13:46:00,SKU-6,Entrada,13
2026-01-08 06:44:00,SKU-7,Entrada,6
2026-01-08 19:23:00,SKU-15,Saída,10
2026-01-08 01:55:00,SKU-39,Entrada,19
2026-01-08 14:18:00,SKU-37,Saída,63
2026-01-08 08:51:00,SKU-30,Entrada,10
2026-01-08 18:50:00,SKU-30,Entrada,14
2026-01-08 20:57:00,SKU-8,Entrada,13
2026-01-08 17:09:00,SKU-40,Entrada,78
2026-01-08 17:24:00,SKU-35,Saída,66
2026-01-08 00:12:00,SKU-28,Entrada,22
2026-01-08 05:36:00,SKU-30,Saída,6
2026-01-08 02:09:00,SKU-3,Entrada,11
2026-01-08 03:11:00,SKU-5,Entrada,7
2026-01-08 15:42:00,SKU-29,Entrada,44
2026-01-08 08:20:00,SKU-32,Saída,18
2026-01-08 05:53:00,SKU-35,Entrada,24
2026-01-08 06:26:00,SKU-3,Saída,23
2026-01-08 12:00:00,SKU-33,Entrada,12
2026-01-08 07:04:00,SKU-28,Saída,11
2026-01-08 13:49:00,SKU-34,Entrada,7
2026-01-08 22:11:00,SKU-19,Saída,18
2026-01-08 11:55:00,SKU-3,Entrada,20
2026-01-08 21:47:00,SKU-24,Saída,14
2026-01-08 04:58:00,SKU-17,Entrada,20
2026-01-08 03:47:00,SKU-29,Saída,13
2026-01-08 10:44:00,SKU-38,Entrada,35
2026-01-08 01:25:00,SKU-40,Saída,5
2026-01-08 10:36:00,SKU-9,Saída,22
2026-01-08 04:18:00,SKU-15,Entrada,5
2026-01-08 13:14:00,SKU-38,Entrada,16
2026-01-08 02:54:00,SKU-34,Entrada,13
2026-01-08 21:38:00,SKU-35,Entrada,23
2026-01-08 03:55:00,SKU-9,Saída,20
2026-01-08 15:07:00,SKU-20,Saída,36
2026-01-08 07:48:00,SKU-32,Entrada,12
2026-01-08 08:23:00,SKU-34,Entrada,8
2026-01-08 21:42:00,SKU-7,Saída,6
2026-01-08 19:11:00,SKU-19,Saída,15
2026-01-08 00:04:00,SKU-32,Saída,5
2026-01-08 15:37:00,SKU-14,Entrada,61
2026-01-08 07:22:00,SKU-7,Saída,15
2026-01-08 19:35:00,SKU-32,Entrada,8
2026-01-08 10:37:00,SKU-19,Saída,28
2026-01-08 04:12:00,SKU-25,Entrada,19
2026-01-08 06:14:00,SKU-32,Saída,25
2026-01-08 05:01:00,SKU-20,Saída,12
2026-01-08 12:33:00,SKU-16,Entrada,15
2026-01-08 19:00:00,SKU-18,Saída,15
2026-01-08 08:37:00,SKU-16,Saída,7
2026-01-08 03:28:00,SKU-5,Saída,15
2026-01-09 11:28:00,SKU-28,Saída,58
2026-01-09 10:34:00,SKU-35,Saída,25
2026-01-09 09:21:00,SKU-8,Saída,32
2026-01-09 06:17:00,SKU-39,Saída,8
2026-01-09 22:07:00,SKU-35,Entrada,7
2026-01-09 17:33:00,SKU-19,Entrada,68
2026-01-09 04:58:00,SKU-39,Entrada,9
2026-01-09 21:00:00,SKU-1,Saída,7
2026-01-09 23:20:00,SKU-12,Saída,7
2026-01-09 15:16:00,SKU-40,Entrada,49
2026-01-09 09:57:00,SKU-15,Saída,57
2026-01-09 09:04:00,SKU-32,Entrada,52
2026-01-09 17:10:00,SKU-22,Entrada,43
2026-01-09 07:20:00,SKU-17,Entrada,11
2026-01-09 17:26:00,SKU-38,Saída,42
2026-01-09 23:23:00,SKU-39,Saída,5
2026-01-09 03:31:00,SKU-15,Entrada,10
2026-01-09 07:56:00,SKU-38,Saída,18
2026-01-09 22:38:00,SKU-19,Saída,18
2026-01-09 08:32:00,SKU-35,Saída,16
2026-01-09 19:36:00,SKU-25,Saída,24
2026-01-09 14:33:00,SKU-37,Entrada,67
2026-01-09 19:36:00,SKU-17,Saída,21
2026-01-09 16:10:00,SKU-36,Entrada,50
2026-01-09 03:52:00,SKU-21,Saída,12
2026-01-09 11:27:00,SKU-14,Saída,59
2026-01-09 09:56:00,SKU-35,Saída,59
2026-01-09 04:11:00,SKU-13,Entrada,9
2026-01-09 01:00:00,SKU-33,Entrada,24
2026-01-09 03:15:00,SKU-32,Saída,9
2026-01-09 18:05:00,SKU-25,Saída,20
2026-01-09 00:27:00,SKU-3,Saída,9
2026-01-09 04:27:00,SKU-1,Entrada,21
2026-01-09 08:13:00,SKU-27,Saída,23
2026-01-09 14:11:00,SKU-13,Saída,61
2026-01-09 15:03:00,SKU-13,Entrada,52
2026-01-09 18:48:00,SKU-7,Entrada,20
2026-01-09 22:38:00,SKU-26,Entrada,12
2026-01-09 08:36:00,SKU-22,Saída,12
2026-01-09 02:43:00,SKU-15,Saída,24
2026-01-09 00:51:00,SKU-5,Saída,16
2026-01-09 06:16:00,SKU-11,Entrada,8
2026-01-09 16:54:00,SKU-16,Entrada,58
2026-01-09 02:48:00,SKU-6,Saída,22
2026-01-09 13:56:00,SKU-10,Saída,24
2026-01-09 15:18:00,SKU-33,Saída,50
2026-01-09 04:19:00,SKU-31,Saída,23
2026-01-09 07:07:00,SKU-37,Entrada,7
2026-01-09 11:24:00,SKU-32,Saída,45
2026-01-09 14:07:00,SKU-29,Entrada,47
2026-01-09 20:45:00,SKU-18,Saída,8
2026-01-09 00:12:00,SKU-8,Saída,6
2026-01-09 23:49:00,SKU-22,Entrada,9
2026-01-09 11:24:00,SKU-5,Entrada,50
2026-01-09 17:46:00,SKU-14,Saída,34
2026-01-09 10:09:00,SKU-23,Saída,45
2026-01-09 11:41:00,SKU-13,Entrada,51
2026-01-09 05:38:00,SKU-10,Entrada,8
2026-01-09 17:19:00,SKU-21,Saída,77
2026-01-09 20:57:00,SKU-30,Entrada,19
2026-01-09 18:58:00,SKU-11,Saída,22
2026-01-09 06:24:00,SKU-28,Saída,14
2026-01-09 04:36:00,SKU-29,Entrada,14
2026-01-09 06:57:00,SKU-3,Saída,25
2026-01-09 06:19:00,SKU-36,Saída,25
2026-01-09 17:04:00,SKU-33,Entrada,38
2026-01-09 22:09:00,SKU-21,Entrada,12
2026-01-09 18:37:00,SKU-29,Saída,24
2026-01-09 13:26:00,SKU-30,Saída,12
2026-01-09 04:38:00,SKU-24,Entrada,17
2026-01-09 02:23:00,SKU-27,Saída,23
2026-01-09 10:37:00,SKU-39,Entrada,41
2026-01-09 14:16:00,SKU-40,Entrada,50
2026-01-09 13:44:00,SKU-11,Entrada,18
2026-01-09 06:50:00,SKU-34,Entrada,11
2026-01-09 18:06:00,SKU-16,Entrada,10
2026-01-09 00:27:00,SKU-27,Entrada,11
2026-01-09 22:48:00,SKU-26,Entrada,10
2026-01-09 04:19:00,SKU-10,Saída,24
2026-01-09 03:40:00,SKU-13,Saída,25
2026-01-09 21:37:00,SKU-30,Saída,8
2026-01-09 21:53:00,SKU-5,Entrada,19
2026-01-09 16:42:00,SKU-19,Saída,63
2026-01-09 05:44:00,SKU-4,Entrada,10
2026-01-09 01:15:00,SKU-12,Saída,18
2026-01-09 20:41:00,SKU-27,Saída,12
2026-01-09 13:45:00,SKU-4,Entrada,17
2026-01-09 12:40:00,SKU-34,Saída,12
2026-01-09 19:52:00,SKU-14,Entrada,17
2026-01-09 15:10:00,SKU-23,Saída,52
2026-01-09 04:50:00,SKU-37,Saída,17
2026-01-09 09:29:00,SKU-31,Entrada,55
2026-01-09 02:55:00,SKU-27,Entrada,19
2026-01-09 13:37:00,SKU-3,Entrada,10
2026-01-09 13:01:00,SKU-40,Saída,22
2026-01-09 21:16:00,SKU-2,Saída,7
2026-01-09 02:40:00,SKU-37,Saída,12
2026-01-09 17:54:00,SKU-1,Entrada,51
2026-01-09 06:25:00,SKU-7,Saída,14
2026-01-09 08:52:00,SKU-15,Entrada,13
2026-01-09 23:19:00,SKU-9,Entrada,16
2026-01-09 10:14:00,SKU-40,Saída,34
2026-01-09 00:43:00,SKU-4,Entrada,9
2026-01-09 01:09:00,SKU-33,Entrada,15
2026-01-09 04:39:00,SKU-22,Entrada,19
2026-01-09 08:08:00,SKU-4,Entrada,6
2026-01-09 21:51:00,SKU-25,Saída,10
2026-01-09 11:25:00,SKU-2,Entrada,51
2026-01-09 04:24:00,SKU-26,Entrada,25
2026-01-09 19:36:00,SKU-8,Saída,23
2026-01-09 17:21:00,SKU-25,Saída,68
2026-01-09 01:35:00,SKU-34,Saída,13
2026-01-09 16:03:00,SKU-12,Saída,67
2026-01-09 12:52:00,SKU-2,Saída,13
2026-01-09 03:14:00,SKU-40,Entrada,18
2026-01-09 15:17:00,SKU-5,Entrada,48
2026-01-09 11:10:00,SKU-15,Saída,58
2026-01-09 05:50:00,SKU-29,Saída,13
2026-01-09 08:09:00,SKU-37,Saída,13
2026-01-09 22:22:00,SKU-1,Saída,7
2026-01-09 11:14:00,SKU-19,Saída,22
2026-01-09 14:04:00,SKU-23,Entrada,47
2026-01-09 11:35:00,SKU-39,Saída,30
2026-01-09 17:23:00,SKU-26,Entrada,69
2026-01-09 11:54:00,SKU-38,Saída,33
2026-01-09 16:06:00,SKU-3,Entrada,68
2026-01-09 08:52:00,SKU-31,Entrada,22
2026-01-09 07:24:00,SKU-33,Saída,5
2026-01-09 04:00:00,SKU-9,Saída,11
2026-01-09 08:11:00,SKU-5,Saída,19
2026-01-09 17:40:00,SKU-8,Saída,41
2026-01-09 09:22:00,SKU-13,Entrada,26
2026-01-09 20:19:00,SKU-7,Entrada,9
2026-01-09 08:02:00,SKU-26,Entrada,19
2026-01-09 16:26:00,SKU-22,Saída,75
2026-01-09 12:31:00,SKU-35,Entrada,6
2026-01-09 06:22:00,SKU-7,Saída,23
2026-01-09 18:27:00,SKU-1,Saída,11
2026-01-09 04:46:00,SKU-32,Entrada,17
2026-01-09 00:55:00,SKU-14,Saída,11
2026-01-09 02:26:00,SKU-34,Saída,19
2026-01-09 17:31:00,SKU-38,Saída,50
2026-01-09 05:54:00,SKU-25,Saída,9
2026-01-09 11:07:00,SKU-36,Saída,22
2026-01-09 07:03:00,SKU-2,Entrada,18
2026-01-09 11:33:00,SKU-39,Saída,50
2026-01-09 19:44:00,SKU-33,Entrada,10
2026-01-09 23:56:00,SKU-40,Saída,7
2026-01-09 10:22:00,SKU-30,Saída,42
2026-01-09 16:55:00,SKU-32,Saída,74
2026-01-09 10:49:00,SKU-4,Saída,41
2026-01-09 10:54:00,SKU-17,Saída,36
2026-01-09 11:09:00,SKU-31,Saída,53
2026-01-09 17:39:00,SKU-10,Entrada,75
2026-01-09 01:02:00,SKU-40,Saída,13
2026-01-09 12:14:00,SKU-23,Entrada,21
2026-01-09 03:19:00,SKU-7,Saída,11
2026-01-09 17:57:00,SKU-33,Saída,72
2026-01-09 15:26:00,SKU-38,Saída,65
2026-01-09 00:40:00,SKU-14,Entrada,5
2026-01-09 19:09:00,SKU-17,Saída,10
2026-01-09 14:48:00,SKU-17,Entrada,37
2026-01-09 07:12:00,SKU-28,Saída,24
2026-01-09 11:27:00,SKU-40,Saída,49
2026-01-09 08:16:00,SKU-3,Entrada,13
2026-01-09 15:30:00,SKU-13,Saída,77
2026-01-09 03:55:00,SKU-19,Saída,7
2026-01-09 06:22:00,SKU-16,Saída,17
2026-01-09 06:09:00,SKU-1,Entrada,17
2026-01-09 00:51:00,SKU-35,Entrada,19
2026-01-09 18:35:00,SKU-38,Entrada,19
2026-01-09 09:26:00,SKU-26,Entrada,39
2026-01-09 13:39:00,SKU-34,Entrada,15
2026-01-09 05:08:00,SKU-1,Saída,12
2026-01-09 09:47:00,SKU-36,Saída,34
2026-01-09 09:33:00,SKU-1,Saída,26
2026-01-09 04:25:00,SKU-30,Entrada,24
2026-01-09 19:41:00,SKU-3,Entrada,19
2026-01-09 11:20:00,SKU-33,Entrada,53
2026-01-09 17:07:00,SKU-33,Saída,49
2026-01-09 04:51:00,SKU-30,Entrada,13
2026-01-09 19:43:00,SKU-30,Entrada,20
2026-01-09 15:38:00,SKU-22,Saída,54
2026-01-09 17:16:00,SKU-5,Entrada,44
2026-01-09 17:26:00,SKU-12,Entrada,46
2026-01-09 11:16:00,SKU-36,Saída,20
2026-01-09 03:15:00,SKU-39,Entrada,8
2026-01-09 04:34:00,SKU-26,Entrada,15
2026-01-09 14:33:00,SKU-11,Entrada,32
2026-01-09 21:07:00,SKU-31,Saída,7
2026-01-09 01:17:00,SKU-6,Entrada,6
2026-01-09 05:03:00,SKU-12,Saída,7
2026-01-09 03:22:00,SKU-36,Entrada,6
2026-01-09 07:34:00,SKU-15,Entrada,15
2026-01-09 20:47:00,SKU-33,Saída,25
2026-01-09 12:46:00,SKU-10,Saída,11
2026-01-09 20:50:00,SKU-19,Saída,19
2026-01-09 13:07:00,SKU-28,Entrada,7
2026-01-09 19:40:00,SKU-28,Saída,23
2026-01-09 00:12:00,SKU-10,Entrada,5
2026-01-09 23:31:00,SKU-5,Entrada,5
2026-01-09 01:50:00,SKU-4,Saída,23
2026-01-09 19:12:00,SKU-20,Entrada,13
2026-01-09 04:13:00,SKU-9,Entrada,11
2026-01-09 18:30:00,SKU-8,Entrada,25
2026-01-09 15:36:00,SKU-30,Entrada,75
2026-01-09 16:42:00,SKU-8,Entrada,78
2026-01-09 23:38:00,SKU-10,Entrada,7
2026-01-09 06:20:00,SKU-1,Entrada,12
2026-01-09 21:38:00,SKU-10,Saída,5
2026-01-09 07:08:00,SKU-7,Saída,22
2026-01-09 08:38:00,SKU-22,Saída,6
2026-01-09 13:26:00,SKU-16,Saída,15
2026-01-09 10:50:00,SKU-16,Saída,38
2026-01-09 15:08:00,SKU-18,Saída,57
2026-01-09 04:11:00,SKU-4,Entrada,21
2026-01-09 20:59:00,SKU-7,Entrada,7
2026-01-09 12:29:00,SKU-33,Entrada,20
2026-01-09 05:45:00,SKU-39,Saída,13
2026-01-09 22:02:00,SKU-34,Entrada,21
2026-01-09 16:07:00,SKU-10,Entrada,39
2026-01-09 08:17:00,SKU-39,Entrada,14
2026-01-09 22:57:00,SKU-30,Entrada,20
2026-01-09 09:51:00,SKU-29,Entrada,29
2026-01-09 19:47:00,SKU-7,Entrada,6
2026-01-09 01:44:00,SKU-24,Saída,5
2026-01-09 07:17:00,SKU-40,Saída,15
2026-01-09 05:25:00,SKU-28,Saída,9
2026-01-09 14:02:00,SKU-15,Entrada,31
2026-01-09 08:39:00,SKU-4,Entrada,9
2026-01-09 17:42:00,SKU-21,Saída,62
2026-01-09 16:13:00,SKU-4,Entrada,50
2026-01-09 16:42:00,SKU-6,Entrada,34
2026-01-09 16:19:00,SKU-21,Entrada,43
2026-01-09 00:29:00,SKU-6,Saída,25
2026-01-09 13:32:00,SKU-2,Saída,24
2026-01-09 05:46:00,SKU-11,Entrada,12
2026-01-09 13:34:00,SKU-36,Entrada,20
2026-01-09 05:19:00,SKU-21,Entrada,15
2026-01-09 17:41:00,SKU-14,Entrada,63
2026-01-09 21:28:00,SKU-8,Entrada,24
2026-01-09 17:44:00,SKU-21,Entrada,53
2026-01-09 05:42:00,SKU-15,Entrada,17
2026-01-09 06:11:00,SKU-16,Entrada,6
2026-01-09 05:45:00,SKU-16,Saída,7
2026-01-09 06:58:00,SKU-40,Entrada,24
2026-01-09 05:42:00,SKU-34,Saída,5
2026-01-09 22:55:00,SKU-37,Entrada,7
2026-01-09 21:55:00,SKU-7,Saída,19
2026-01-09 04:19:00,SKU-33,Entrada,20
2026-01-09 12:22:00,SKU-1,Entrada,16
2026-01-09 20:32:00,SKU-30,Saída,23
2026-01-09 03:51:00,SKU-33,Entrada,25
2026-01-09 23:47:00,SKU-27,Saída,15
2026-01-09 12:55:00,SKU-13,Entrada,18
2026-01-09 04:59:00,SKU-13,Entrada,18
2026-01-09 11:50:00,SKU-22,Entrada,57
2026-01-09 16:54:00,SKU-6,Entrada,79
2026-01-09 03:22:00,SKU-12,Saída,19
2026-01-09 00:34:00,SKU-12,Entrada,23
2026-01-09 18:24:00,SKU-10,Saída,15
2026-01-09 06:03:00,SKU-26,Saída,24
2026-01-09 12:40:00,SKU-40,Entrada,24
2026-01-09 14:48:00,SKU-40,Saída,54
2026-01-09 02:12:00,SKU-8,Saída,14
2026-01-09 18:01:00,SKU-7,Entrada,11
2026-01-09 16:50:00,SKU-12,Saída,69
2026-01-09 23:36:00,SKU-38,Saída,13
2026-01-09 23:17:00,SKU-32,Entrada,12
2026-01-09 06:58:00,SKU-17,Entrada,22
2026-01-09 21:17:00,SKU-14,Saída,17
2026-01-09 23:24:00,SKU-21,Entrada,14
2026-01-09 15:41:00,SKU-9,Entrada,75
2026-01-09 07:01:00,SKU-33,Entrada,14
2026-01-09 15:11:00,SKU-7,Entrada,54
2026-01-09 07:01:00,SKU-22,Entrada,17
2026-01-09 06:00:00,SKU-37,Saída,25
2026-01-09 11:43:00,SKU-21,Saída,53
2026-01-09 06:54:00,SKU-15,Saída,25
2026-01-09 10:39:00,SKU-18,Saída,55
2026-01-09 13:01:00,SKU-4,Saída,22
2026-01-09 21:10:00,SKU-30,Entrada,13
2026-01-09 14:28:00,SKU-37,Saída,61
2026-01-09 13:55:00,SKU-17,Saída,5
2026-01-09 08:32:00,SKU-26,Saída,14
2026-01-09 08:47:00,SKU-9,Saída,9
2026-01-09 10:12:00,SKU-40,Entrada,28
2026-01-09 20:56:00,SKU-34,Saída,9
2026-01-09 14:37:00,SKU-24,Saída,40
2026-01-09 13:30:00,SKU-32,Saída,15
2026-01-09 05:24:00,SKU-20,Entrada,20
2026-01-09 13:55:00,SKU-7,Entrada,6
2026-01-09 09:31:00,SKU-16,Entrada,38
2026-01-09 10:13:00,SKU-8,Saída,51
2026-01-09 11:05:00,SKU-3,Entrada,31
2026-01-09 20:06:00,SKU-14,Saída,20
2026-01-09 13:29:00,SKU-33,Saída,5
2026-01-09 08:31:00,SKU-22,Saída,24
2026-01-09 22:08:00,SKU-29,Saída,15
2026-01-09 04:09:00,SKU-19,Entrada,7
2026-01-09 07:09:00,SKU-37,Entrada,9
2026-01-09 16:58:00,SKU-11,Entrada,77
2026-01-09 13:53:00,SKU-22,Entrada,7
2026-01-09 01:28:00,SKU-22,Saída,16
2026-01-09 00:51:00,SKU-38,Saída,16
2026-01-09 08:54:00,SKU-40,Entrada,21
2026-01-09 07:54:00,SKU-22,Entrada,7
2026-01-09 20:11:00,SKU-33,Saída,23
